,Pays,Annee,Type_contenu,Prox_moyenne,Moyenne,Ecart_type,prox_harmonisee
1701,Palaos,2005,guides,-0.03148456352498605,0.0016414549788400221,0.03808516680088455,-0.4348939664228634
1702,Palestine,2005,guides,-0.02757448787472788,0.0016414549788400221,0.03808516680088455,-0.3835606524492016
1703,Panama,2005,guides,0.04369570733771813,0.0016414549788400221,0.03808516680088455,0.5521080238238759
1704,Papouasie-Nouvelle-Guinée,2005,guides,-0.02084851380743775,0.0016414549788400221,0.03808516680088455,-0.2952588983508854
1705,Paraguay,2005,guides,0.10050517576308732,0.0016414549788400221,0.03808516680088455,1.2979294708242046
1706,Pays-Bas,2005,guides,0.09923149868915578,0.0016414549788400221,0.03808516680088455,1.2812080385591111
1707,Philippines,2005,guides,0.018788208764116073,0.0016414549788400221,0.03808516680088455,0.22511065626838486
1708,Pologne,2005,guides,-0.0008718266230533332,0.0016414549788400221,0.03808516680088455,-0.032995544105572656
1709,Portugal,2005,guides,0.017131482547642483,0.0016414549788400221,0.03808516680088455,0.20336037452306363
1710,Pérou,2005,guides,0.021328834509635856,0.0016414549788400221,0.03808516680088455,0.25846518716492245
1711,Qatar,2005,guides,-0.03086925832430473,0.0016414549788400221,0.03808516680088455,-0.4268159500668075
1712,Roumanie,2005,guides,-0.027029675945828165,0.0016414549788400221,0.03808516680088455,-0.37640810495284854
1713,Royaume-Uni,2005,guides,0.0016701015418386666,0.0016414549788400221,0.03808516680088455,0.00037608556565359624
1714,Russie,2005,guides,-0.03167457477340404,0.0016414549788400221,0.03808516680088455,-0.4373885235481006
1715,Rwanda,2005,guides,-0.029764334211327778,0.0016414549788400221,0.03808516680088455,-0.41230998612087455
1716,République Dominicaine,2005,guides,-0.011450293246683578,0.0016414549788400221,0.03808516680088455,-0.17187463421086469
1717,République centrafricaine,2005,guides,-0.02754042357709945,0.0016414549788400221,0.03808516680088455,-0.3831134403126955
1718,République du Congo,2005,guides,-0.03132617673619987,0.0016414549788400221,0.03808516680088455,-0.4328145900922534
1719,République démocratique du Congo,2005,guides,-0.03130265779113289,0.0016414549788400221,0.03808516680088455,-0.4325058223088545
1720,République tchèque,2005,guides,-0.01615302098530104,0.0016414549788400221,0.03808516680088455,-0.2336142579757295
1721,Saint-Kitts-et-Nevis,2005,guides,-0.03354445823306966,0.0016414549788400221,0.03808516680088455,-0.46193723393502995
1722,Saint-Marin,2005,guides,-0.018221500354011256,0.0016414549788400221,0.03808516680088455,-0.26077022895420204
1723,Saint-Vincent-et-les-Grenadines,2005,guides,-0.029113943298055,0.0016414549788400221,0.03808516680088455,-0.40377134801180276
1724,Sainte-Lucie,2005,guides,0.04147078528932878,0.0016414549788400221,0.03808516680088455,0.5228981996944241
1725,Salomon,2005,guides,-0.022660529569427174,0.0016414549788400221,0.03808516680088455,-0.3190478943590024
1726,Salvador,2005,guides,0.00011552537924649603,0.0016414549788400221,0.03808516680088455,-0.020033122180760483
1727,Samoa,2005,guides,-0.015806332289561555,0.0016414549788400221,0.03808516680088455,-0.22906276555937707
1728,Serbie,2005,guides,-0.031124432599413495,0.0016414549788400221,0.03808516680088455,-0.4301659980847518
1729,Seychelles,2005,guides,0.14169815139988165,0.0016414549788400221,0.03808516680088455,1.8387302483573307
1730,Sierra Leone,2005,guides,-0.03162570801300067,0.0016414549788400221,0.03808516680088455,-0.43674697771138615
1731,Singapour,2005,guides,-0.01700194217764953,0.0016414549788400221,0.03808516680088455,-0.2447592950552149
1732,Slovaquie,2005,guides,-0.01930834466573868,0.0016414549788400221,0.03808516680088455,-0.2750388327574836
1733,Slovénie,2005,guides,-0.026636693679889085,0.0016414549788400221,0.03808516680088455,-0.37124884875221725
1734,Somalie,2005,guides,-0.023907701309842894,0.0016414549788400221,0.03808516680088455,-0.3354213521271689
1735,Soudan,2005,guides,-0.023685190288155925,0.0016414549788400221,0.03808516680088455,-0.33250012267778384
1736,Soudan du Sud,2005,guides,-0.03144320211308705,0.0016414549788400221,0.03808516680088455,-0.4343509543347814
1737,Sri Lanka,2005,guides,-0.015741534989812244,0.0016414549788400221,0.03808516680088455,-0.22821207610213928
1738,Suisse,2005,guides,-0.02416416104547433,0.0016414549788400221,0.03808516680088455,-0.3387882762760409
1739,Suriname,2005,guides,-0.027165028117927925,0.0016414549788400221,0.03808516680088455,-0.37818507199105794
1740,Suède,2005,guides,0.01585668457793094,0.0016414549788400221,0.03808516680088455,0.18662422661046033
1741,Syrie,2005,guides,-0.023306443989183676,0.0016414549788400221,0.03808516680088455,-0.32752776295368974
1742,São Tomé-et-Principe,2005,guides,-0.031825291509517274,0.0016414549788400221,0.03808516680088455,-0.43936720381621136
1743,Sénégal,2005,guides,0.0536326834035132,0.0016414549788400221,0.03808516680088455,0.6825653238765079
1744,Tadjikistan,2005,guides,0.061068884727390575,0.0016414549788400221,0.03808516680088455,0.7801912757694724
1745,Tanzanie,2005,guides,0.00627769028884413,0.0016414549788400221,0.03808516680088455,0.06086667985784467
1746,Tchad,2005,guides,-0.023567455621376902,0.0016414549788400221,0.03808516680088455,-0.330954446543627
1747,Thaïlande,2005,guides,0.04356781277858933,0.0016414549788400221,0.03808516680088455,0.5504289638397427
1748,Timor oriental,2005,guides,-0.020018033189507598,0.0016414549788400221,0.03808516680088455,-0.2843559578140612
1749,Togo,2005,guides,0.05056604756181187,0.0016414549788400221,0.03808516680088455,0.6423050847953164
1750,Tonga,2005,guides,-0.017309861146189705,0.0016414549788400221,0.03808516680088455,-0.2488018002403704
1751,Trinité-et-Tobago,2005,guides,0.0704488350574416,0.0016414549788400221,0.03808516680088455,0.9033356797193216
1752,Tunisie,2005,guides,-0.023548975961904542,0.0016414549788400221,0.03808516680088455,-0.3307118368739756
1753,Turkménistan,2005,guides,-0.018298337435957327,0.0016414549788400221,0.03808516680088455,-0.2617789823403667
1754,Turquie,2005,guides,-0.018063811153877393,0.0016414549788400221,0.03808516680088455,-0.25870001089583977
1755,Tuvalu,2005,guides,-0.02629381471067101,0.0016414549788400221,0.03808516680088455,-0.3667473722192313
1756,Ukraine,2005,guides,-0.0330577227793227,0.0016414549788400221,0.03808516680088455,-0.45554714174649247
1757,Uruguay,2005,guides,0.009170125338784783,0.0016414549788400221,0.03808516680088455,0.09883992893225169
1758,Vanuatu,2005,guides,-0.017190367031889024,0.0016414549788400221,0.03808516680088455,-0.24723302525081323
1759,Vatican,2005,guides,-0.021546309672470603,0.0016414549788400221,0.03808516680088455,-0.30441989098459293
1760,Venezuela,2005,guides,0.059277615856252686,0.0016414549788400221,0.03808516680088455,0.7566746547119498
1761,Viêt Nam,2005,guides,-0.030217573117095945,0.0016414549788400221,0.03808516680088455,-0.418260319857599
1762,Yémen,2005,guides,0.015213180432563264,0.0016414549788400221,0.03808516680088455,0.1781760012326903
1763,Zambie,2005,guides,0.024610149266471596,0.0016414549788400221,0.03808516680088455,0.30154383211337427
1764,Zimbabwe,2005,guides,0.06558874112177056,0.0016414549788400221,0.03808516680088455,0.8395300784326002
1765,Égypte,2005,guides,0.020645566818210927,0.0016414549788400221,0.03808516680088455,0.24949492723410524
1766,Émirats arabes unis,2005,guides,0.057286524849121535,0.0016414549788400221,0.03808516680088455,0.7305346745782025
1767,Équateur,2005,guides,0.08470405978615556,0.0016414549788400221,0.03808516680088455,1.0904849812209088
1768,Érythrée,2005,guides,-0.02737036133241375,0.0016414549788400221,0.03808516680088455,-0.3808807831003113
1769,États-Unis,2005,guides,-0.03201854867496023,0.0016414549788400221,0.03808516680088455,-0.441904374868308
1770,Éthiopie,2005,guides,0.07296667336474809,0.0016414549788400221,0.03808516680088455,0.9363910463988239
1771,Îles Cook,2005,guides,0.00913817523950772,0.0016414549788400221,0.03808516680088455,0.09842047298705256
1772,Îles Marshall,2005,guides,-0.028300313279473317,0.0016414549788400221,0.03808516680088455,-0.393089630076373
1773,Afghanistan,2010,guides,-0.03387805788054594,0.0036083492363481002,0.0372747947342559,-0.502838545244136
1774,Afrique du Sud,2010,guides,0.01910219790254819,0.0036083492363481002,0.0372747947342559,0.20783278320726864
1775,Albanie,2010,guides,0.03388028296076603,0.0036083492363481002,0.0372747947342559,0.406064392040739
1776,Algérie,2010,guides,0.07301505307736411,0.0036083492363481002,0.0372747947342559,0.9310138974049208
1777,Allemagne,2010,guides,-0.030370075063181026,0.0036083492363481002,0.0372747947342559,-0.4557828492654665
1778,Andorre,2010,guides,0.029247453132243577,0.0036083492363481002,0.0372747947342559,0.34392012187706145
1779,Angola,2010,guides,0.06134098397927965,0.0036083492363481002,0.0372747947342559,0.7744192175238822
1780,Antigua-et-Barbuda,2010,guides,-0.013560569329937414,0.0036083492363481002,0.0372747947342559,-0.230301986753895
1781,Arabie Saoudite,2010,guides,-0.006976269680684582,0.0036083492363481002,0.0372747947342559,-0.1419809148848956
1782,Argentine,2010,guides,0.03865070406269331,0.0036083492363481002,0.0372747947342559,0.4700542964243469
1783,Arménie,2010,guides,-0.029351255494388617,0.0036083492363481002,0.0372747947342559,-0.44211651553974246
1784,Australie,2010,guides,0.0062727357244674615,0.0036083492363481002,0.0372747947342559,0.035739787530885636
1785,Autriche,2010,guides,-0.01838971124200171,0.0036083492363481002,0.0372747947342559,-0.29507956563116067
1786,Azerbaïdjan,2010,guides,-0.026236459529232325,0.0036083492363481002,0.0372747947342559,-0.40033498478467483
1787,Bahamas,2010,guides,0.06450881290862084,0.0036083492363481002,0.0372747947342559,0.8169121266321103
1788,Bahreïn,2010,guides,-0.013055617649316332,0.0036083492363481002,0.0372747947342559,-0.22352862040511903
1789,Bangladesh,2010,guides,-0.030427340207400518,0.0036083492363481002,0.0372747947342559,-0.456550997616487
1790,Barbade,2010,guides,-0.011523790983708317,0.0036083492363481002,0.0372747947342559,-0.20298086586308994
1791,Belgique,2010,guides,-0.028501891477374804,0.0036083492363481002,0.0372747947342559,-0.43072323996211415
1792,Belize,2010,guides,0.11557795182090741,0.0036083492363481002,0.0372747947342559,1.5019479434135978
1793,Bhoutan,2010,guides,0.0359792617243727,0.0036083492363481002,0.0372747947342559,0.434219862494312
1794,Birmanie,2010,guides,0.10736017978755832,0.0036083492363481002,0.0372747947342559,1.3917156525058108
1795,Biélorussie,2010,guides,-0.017999908298946078,0.0036083492363481002,0.0372747947342559,-0.28985079179303946
1796,Bolivie,2010,guides,-0.02964972073550932,0.0036083492363481002,0.0372747947342559,-0.4461200954822822
1797,Bosnie-Herzégovine,2010,guides,0.03879492448118472,0.0036083492363481002,0.0372747947342559,0.47198885326791373
1798,Botswana,2010,guides,0.05590914643627599,0.0036083492363481002,0.0372747947342559,0.7015571456905026
1799,Brunei,2010,guides,-0.023222547919439153,0.0036083492363481002,0.0372747947342559,-0.35990670568508054
1800,Brésil,2010,guides,-0.025015471685716127,0.0036083492363481002,0.0372747947342559,-0.38395678804045374
1801,Bulgarie,2010,guides,-0.026444872539130717,0.0036083492363481002,0.0372747947342559,-0.40313061399449657
1802,Burkina Faso,2010,guides,-0.024685659707075844,0.0036083492363481002,0.0372747947342559,-0.3795327264058878
1803,Burundi,2010,guides,-0.03047632020253166,0.0036083492363481002,0.0372747947342559,-0.45720800988818877
1804,Bénin,2010,guides,-0.021162899712093206,0.0036083492363481002,0.0372747947342559,-0.3322788109906919
1805,Cambodge,2010,guides,0.015412751109325726,0.0036083492363481002,0.0372747947342559,0.15834294939965513
1806,Cameroun,2010,guides,-0.02508582464919621,0.0036083492363481002,0.0372747947342559,-0.38490049496066153
1807,Canada,2010,guides,-0.02783816444500338,0.0036083492363481002,0.0372747947342559,-0.42182007849464864
1808,Cap-Vert,2010,guides,0.054266495484284256,0.0036083492363481002,0.0372747947342559,0.6795228063507058
1809,Chili,2010,guides,0.007129916703126223,0.0036083492363481002,0.0372747947342559,0.047237918972921504
1810,Chine,2010,guides,-0.0348609875076455,0.0036083492363481002,0.0372747947342559,-0.5160234552363597
1811,Chypre,2010,guides,0.078082134091008,0.0036083492363481002,0.0372747947342559,0.9989831652408506
1812,Colombie,2010,guides,-0.015135292833152847,0.0036083492363481002,0.0372747947342559,-0.2514251547611523
1813,Comores,2010,guides,0.07105519635771776,0.0036083492363481002,0.0372747947342559,0.904724594759275
1814,Corée du Nord,2010,guides,-0.03385448858811352,0.0036083492363481002,0.0372747947342559,-0.5025223893457541
1815,Corée du Sud,2010,guides,-0.027740681960445438,0.0036083492363481002,0.0372747947342559,-0.42051245916028446
1816,Costa Rica,2010,guides,0.033195506934154316,0.0036083492363481002,0.0372747947342559,0.39687888167785573
1817,Croatie,2010,guides,0.026089077623329415,0.0036083492363481002,0.0372747947342559,0.30155401991149405
1818,Cuba,2010,guides,0.08480849624758768,0.0036083492363481002,0.0372747947342559,1.0892098479702137
1819,Côte d’Ivoire,2010,guides,-0.031336088408135836,0.0036083492363481002,0.0372747947342559,-0.46874084610812966
1820,Danemark,2010,guides,0.042577070159309165,0.0036083492363481002,0.0372747947342559,0.5227221397298324
1821,Djibouti,2010,guides,-0.005005734949565249,0.0036083492363481002,0.0372747947342559,-0.11554837856688344
1822,Dominique,2010,guides,-0.014211941998225567,0.0036083492363481002,0.0372747947342559,-0.23903942813931375
1823,Espagne,2010,guides,-0.02559747005608588,0.0036083492363481002,0.0372747947342559,-0.39176365021795206
1824,Estonie,2010,guides,0.04925914235267423,0.0036083492363481002,0.0372747947342559,0.6123547217601792
1825,Eswatini,2010,guides,-0.023184210647486384,0.0036083492363481002,0.0372747947342559,-0.3593924537324395
1826,Fidji,2010,guides,0.009990280714520372,0.0036083492363481002,0.0372747947342559,0.08560652746274167
1827,Finlande,2010,guides,0.013207470873763907,0.0036083492363481002,0.0372747947342559,0.12876156268399408
1828,France,2010,guides,-0.028960226542845958,0.0036083492363481002,0.0372747947342559,-0.4368712961585167
1829,Gabon,2010,guides,-0.02856613482230967,0.0036083492363481002,0.0372747947342559,-0.43158499313061416
1830,Gambie,2010,guides,0.0419327380545296,0.0036083492363481002,0.0372747947342559,0.5140791396895475
1831,Ghana,2010,guides,-0.033538979089555006,0.0036083492363481002,0.0372747947342559,-0.4982901796071374
1832,Grenade,2010,guides,0.019991369164647946,0.0036083492363481002,0.0372747947342559,0.21976002879559375
1833,Grèce,2010,guides,-0.03040894010795685,0.0036083492363481002,0.0372747947342559,-0.4563041807047529
1834,Guatemala,2010,guides,-0.03177346460060638,0.0036083492363481002,0.0372747947342559,-0.474607762285519
1835,Guinée,2010,guides,-0.032330676471342065,0.0036083492363481002,0.0372747947342559,-0.4820821410810057
1836,Guinée équatoriale,2010,guides,-0.015926954820736364,0.0036083492363481002,0.0372747947342559,-0.26204442165755687
1837,Guinée-Bissau,2010,guides,0.05127565461662771,0.0036083492363481002,0.0372747947342559,0.6394039956506171
1838,Guyana,2010,guides,-0.021232261587259375,0.0036083492363481002,0.0372747947342559,-0.33320922356117916
1839,Géorgie,2010,guides,-0.030347972382220846,0.0036083492363481002,0.0372747947342559,-0.4554863663321901
1840,Haïti,2010,guides,-0.03428101457704455,0.0036083492363481002,0.0372747947342559,-0.5082437620853207
